"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"7000000US51177000101","Partlow Voting District, Spotsylvania County, Virginia","3724","3660","3241","350","13","44","0","12","64","59","34","8","7","2","0","1","0","0","2","1","1","0","0","1","2","5","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51041000513","Beaufont Voting District, Chesterfield County, Virginia","2240","2135","957","830","3","86","10","249","105","95","30","9","1","1","26","11","1","2","3","1","0","5","1","3","1","7","2","0","1","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51740000037","Voting District Thirty Seven, Portsmouth city, Virginia","4632","4476","2008","2310","22","95","4","37","156","137","48","10","35","0","3","24","12","1","1","0","0","1","2","0","0","19","7","8","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51023000502","Cloverdale Voting District, Botetourt County, Virginia","4449","4412","4198","162","9","35","0","8","37","36","17","8","8","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51045000201","Ammendale Voting District, Craig County, Virginia","829","828","827","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51059000904","Dulles Voting District, Fairfax County, Virginia","3090","2969","2292","121","3","242","0","311","121","118","16","15","39","3","30","0","1","0","1","0","0","1","1","9","2","3","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51073000301","White Marsh Voting District, Gloucester County, Virginia","4436","4331","3898","370","13","21","2","27","105","96","42","24","11","1","7","5","0","0","6","0","0","0","0","0","0","8","3","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51197000402","Max Meadows Voting District, Wythe County, Virginia","2550","2523","2465","41","4","3","0","10","27","26","9","3","5","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51770000031","Fishburn Park Voting District, Roanoke city, Virginia","1968","1923","1655","187","6","59","0","16","45","42","19","7","7","0","3","2","0","0","1","1","0","2","0","0","0","3","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51800000102","Driver Voting District, Suffolk city, Virginia","8339","8134","6043","1707","34","278","0","72","205","190","70","26","50","6","3","15","6","0","4","0","0","0","3","7","0","15","4","9","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51059000411","Virginia Hills Voting District, Fairfax County, Virginia","2270","2161","1502","147","11","204","1","296","109","101","7","5","30","3","48","1","1","0","5","0","0","1","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51550000004","Churchland Voting District, Chesapeake city, Virginia","3403","3326","2891","294","5","111","0","25","77","75","19","7","31","4","8","3","0","0","0","2","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51670000101","Ward 1, Hopewell city, Virginia","3226","3122","2206","786","14","19","2","95","104","100","47","16","13","0","9","3","3","2","7","0","0","0","0","0","0","4","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51700000219","Deer Park Voting District, Newport News city, Virginia","8030","7722","4721","2347","24","294","7","329","308","294","93","26","63","3","46","17","6","1","22","1","0","4","2","9","1","13","4","5","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"7000000US51089000504","Oak Level Voting District, Henry County, Virginia","1079","1068","841","209","5","1","0","12","11","11","8","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51183000502","Yale Voting District, Sussex County, Virginia","471","471","157","310","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51047000502","Rixeyville Voting District, Culpeper County, Virginia","1469","1440","1352","61","6","3","2","16","29","24","7","3","2","2","6","0","1","0","0","0","0","0","0","3","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51077000105","Mount Rodgers Voting District, Grayson County, Virginia","613","605","600","5","0","0","0","0","8","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51027000403","South Grundy Voting District, Buchanan County, Virginia","2451","2425","2292","104","2","15","0","12","26","25","9","10","0","0","2","1","0","0","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51125000501","Faber Voting District, Nelson County, Virginia","1141","1135","1031","80","6","3","0","15","6","6","2","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51127000402","Chickahominy River Voting District, New Kent County, Virginia","1468","1415","1303","83","11","12","0","6","53","45","1","29","7","0","2","3","0","0","1","1","0","0","1","0","0","8","3","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51159000302","Precinct 3-2, Richmond County, Virginia","223","213","157","53","0","3","0","0","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51810000073","Dahlia Voting District, Virginia Beach city, Virginia","7710","7306","3911","2424","23","733","14","201","404","376","116","35","98","4","20","18","32","3","32","3","0","0","7","7","1","24","10","1","0","1","1","1","1","2","1","0","1","0","0","0","3","2","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51017000301","Fairview Voting District, Bath County, Virginia","642","637","626","0","1","0","0","10","5","5","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51019000401","Forest Elem School Voting District, Bedford County, Virginia","3455","3435","3056","191","3","158","0","27","20","20","2","4","8","1","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51059000237","McNair Voting District, Fairfax County, Virginia","7557","7244","3034","1043","26","2877","3","261","313","287","53","10","89","2","37","13","13","0","7","5","0","0","2","51","5","22","10","3","0","3","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"7000000US51059000307","Haycock Voting District, Fairfax County, Virginia","3369","3246","2780","49","4","384","0","29","123","123","16","9","85","0","9","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51059000619","Belvoir Voting District, Fairfax County, Virginia","5383","5068","3268","1045","28","497","14","216","315","287","71","25","96","4","30","7","12","5","15","3","0","0","10","9","0","24","5","0","0","0","2","0","1","6","1","0","6","0","0","1","0","0","0","0","0","2","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"7000000US51550000045","Sunray Ii Voting District, Chesapeake city, Virginia","1323","1291","627","554","5","13","0","92","32","30","10","4","6","0","2","3","0","0","0","0","0","0","0","5","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51680000203","Second Ward Third Precinct, Lynchburg city, Virginia","2429","2347","515","1808","15","2","0","7","82","64","38","7","1","0","4","13","1","0","0","0","0","0","0","0","0","18","9","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51700000107","Richneck Voting District, Newport News city, Virginia","5992","5647","3019","2157","22","297","12","140","345","309","105","17","80","4","28","15","34","1","15","0","0","0","4","0","6","32","11","15","1","0","0","0","1","2","1","0","1","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51800000501","Kilby's Mill Voting District, Suffolk city, Virginia","4423","4331","3304","959","12","41","3","12","92","85","18","21","19","2","1","13","10","0","0","0","0","1","0","0","0","7","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51107000704","Guilford Voting District, Loudoun County, Virginia","4004","3739","2222","204","15","347","1","950","265","260","25","11","41","1","160","2","0","0","6","1","0","2","1","7","3","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51093000201","Bartlett Voting District, Isle of Wight County, Virginia","4412","4303","3382","801","27","63","0","30","109","96","25","16","40","0","3","3","4","2","3","0","0","0","0","0","0","11","6","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51760000106","Voting District 106, Richmond city, Virginia","2378","2362","2319","21","6","8","1","7","16","16","3","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51017000501","Healing Springs Voting District, Bath County, Virginia","1041","1035","1016","16","0","0","0","3","6","6","1","3","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51059000315","Pimmit Voting District, Fairfax County, Virginia","5254","4975","3601","214","50","790","7","313","279","260","28","34","85","1","83","0","3","0","3","5","0","1","5","12","0","18","4","5","0","0","2","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51107000102","Ashburn Farm Voting District, Loudoun County, Virginia","6436","6197","4325","327","15","1419","1","110","239","226","36","11","98","3","25","2","0","0","5","7","0","0","7","28","4","13","2","6","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51111000201","Brown's Store Voting District, Lunenburg County, Virginia","1305","1281","916","319","6","4","1","35","24","24","6","2","4","0","2","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51191000301","Watauga Voting District, Washington County, Virginia","3991","3970","3912","11","12","20","0","15","21","21","3","14","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51770000022","Washington Heights Voting District, Roanoke city, Virginia","6580","6369","2767","3391","8","81","1","121","211","198","143","8","11","0","9","5","8","0","9","0","0","0","0","5","0","10","5","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51021000401","Rocky Gap Voting District, Bland County, Virginia","1569","1556","1493","57","0","2","0","4","13","13","6","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51117000301","Bracey Voting District, Mecklenburg County, Virginia","2207","2164","1769","357","11","26","1","0","43","38","7","19","2","1","2","0","1","0","6","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51153000505","Mohican Voting District, Prince William County, Virginia","4170","3944","2405","957","43","259","4","276","226","202","62","19","56","4","25","5","6","0","16","0","0","3","1","5","0","24","6","1","0","3","2","0","9","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51175000302","Sebrell Voting District, Southampton County, Virginia","983","968","629","319","4","7","0","9","15","15","5","5","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51650000116","Jones Voting District, Hampton city, Virginia","2680","2581","1012","1458","9","68","2","32","99","95","39","13","21","0","1","7","5","0","5","0","0","0","1","1","2","4","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51770000033","South Roanoke No. 1 Voting District, Roanoke city, Virginia","1802","1788","1753","19","0","14","0","2","14","13","2","1","7","0","1","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51013000034","Yorktown Voting District, Arlington County, Virginia","3375","3272","2996","85","4","140","0","47","103","100","16","9","60","0","10","1","0","0","3","0","0","0","0","1","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51107000109","Hutchison Voting District, Loudoun County, Virginia","6833","6533","3889","528","20","1908","3","185","300","280","54","21","134","4","6","6","11","0","1","11","0","0","8","23","1","17","6","6","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","1","0","0","3","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51041000317","Birkdale Voting District, Chesterfield County, Virginia","4140","4075","3343","495","7","188","3","39","65","65","17","6","20","0","7","0","1","0","3","0","0","6","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51087000509","Laburnum Voting District, Henrico County, Virginia","3932","3816","1367","2195","42","80","4","128","116","109","44","6","7","1","21","9","11","1","8","1","0","0","0","0","0","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51195000102","Dorchester Voting District, Wise County, Virginia","1629","1620","1609","7","2","2","0","0","9","9","4","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51033000301","Port Royal Voting District, Caroline County, Virginia","1581","1544","1053","444","6","14","5","22","37","32","15","6","2","0","9","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51057000101","Greater Tappahannock Voting District, Essex County, Virginia","2899","2839","1515","1227","9","61","0","27","60","54","22","14","6","0","3","7","1","0","1","0","0","0","0","0","0","6","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51187000402","West Shenandoah Voting District, Warren County, Virginia","2565","2530","2418","82","7","11","0","12","35","34","18","8","1","2","2","0","2","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51193000101","Precinct 1-1, Westmoreland County, Virginia","2148","2105","807","1217","5","9","0","67","43","31","15","6","0","1","1","7","1","0","0","0","0","0","0","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51193000102","Precinct 1-2, Westmoreland County, Virginia","939","924","522","350","1","2","0","49","15","15","4","6","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51810000013","Mt.Trashmore Voting District, Virginia Beach city, Virginia","6066","5803","4415","907","37","266","24","154","263","217","51","31","71","4","36","12","3","0","2","2","0","0","5","0","0","46","21","1","0","5","6","3","3","2","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51145000402","Ballsville Voting District, Powhatan County, Virginia","2705","2654","2367","263","4","5","0","15","51","40","20","10","1","2","3","3","0","1","0","0","0","0","0","0","0","7","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0"
"7000000US51800000503","Holy Neck Voting District, Suffolk city, Virginia","1987","1947","1277","639","14","8","1","8","40","31","9","4","2","0","5","2","3","0","5","0","0","0","0","1","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51053000301","Reams Voting District, Dinwiddie County, Virginia","1039","1025","807","206","2","4","0","6","14","14","4","5","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51069000601","Millbrook Voting District, Frederick County, Virginia","3189","3134","2842","139","9","45","2","97","55","52","29","6","5","0","10","1","0","0","0","0","0","0","0","0","1","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51183000201","Stony Creek Voting District, Sussex County, Virginia","1229","1222","498","707","4","6","0","7","7","7","4","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51091000010","Headwaters Voting District, Highland County, Virginia","158","158","157","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51710000201","Old Dominion Voting District, Norfolk city, Virginia","4669","4517","3475","774","8","203","10","47","152","136","38","12","60","6","0","7","5","0","5","0","0","0","2","1","0","15","10","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51041000310","Tomahawk Voting District, Chesterfield County, Virginia","4246","4148","3761","264","10","84","0","29","98","84","23","13","32","0","7","2","0","0","2","0","0","5","0","0","0","14","11","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51053000302","New Hope Voting District, Dinwiddie County, Virginia","4949","4883","2628","2136","8","46","1","64","66","62","26","10","8","0","4","4","2","0","7","0","0","0","1","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51161000303","Windsor Hills Voting District, Roanoke County, Virginia","2358","2318","2154","82","0","68","0","14","40","38","15","3","3","0","6","2","2","0","0","0","0","0","0","7","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51155000202","South Pulaski Voting District, Pulaski County, Virginia","1337","1322","1237","76","0","7","1","1","15","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51590000017","Ward Seventeen, Danville city, Virginia","2412","2386","1926","381","2","55","0","22","26","23","7","3","9","0","3","0","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51760000207","Voting District 207, Richmond city, Virginia","3182","3128","2906","89","6","105","1","21","54","51","17","7","18","0","3","0","4","0","0","0","0","0","0","2","0","3","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51089000603","Ridgeway #1 Voting District, Henry County, Virginia","3242","3202","2710","401","17","20","0","54","40","36","10","16","0","0","4","2","3","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51095000502","Roberts B Voting District, James City County, Virginia","2762","2727","2430","214","0","79","0","4","35","31","5","3","2","1","13","4","1","0","2","0","0","0","0","0","0","4","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51153000000","xx Voting District, Prince William County, Virginia","848","845","445","377","1","6","0","16","3","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51109000501","Fredericks Hall Voting District, Louisa County, Virginia","2096","2040","1606","408","5","13","3","5","56","56","33","3","10","4","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51153000504","Rockledge Voting District, Prince William County, Virginia","4987","4777","3563","739","14","212","12","237","210","191","55","20","60","3","22","5","7","0","5","0","0","8","0","6","0","19","4","5","0","0","0","0","1","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51580000301","Precinct 3-1, Covington city, Virginia","1018","988","588","372","3","15","0","10","30","28","15","2","3","0","0","2","2","1","3","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
